tractid00,totalpop,households,pcthhchild,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres
"25017350600",4525,1067,11.02,7.99,15.59,49.74796,53.72,5.42,2.71,2.52,3.36,3.73,3.92,1.96,2.89,3.36,5.98,11.2,12.14,12.61,10.08,18.02,78436,7.64,0,1091,35.05,64.95,2.2,449139,0,4.76,5.03,8.95,14.41,18.32,29.93,18.6,1480,38.34,23.9,24.14,0,30.68,45.78
"25017350700",6096,2783,20.72,9.96,16.8,49.12378,35.87,9.23,4.6,4.17,2.66,3.27,4.52,3.27,3.66,4.02,8.33,11.13,14.08,10.31,7.61,9.12,62596,8.5,2.08,2848,25.48,74.52,2.28,423570,10.32,14.5,11.35,15.92,17.2,11.4,14.2,5.16,994,32.83,23.799999,7.94,0,51.36,43.12
"25017350800",1730,777,17.61,10.72,21.1,59.26244,61.66,3.38,2.26,4.26,3.38,2.13,.63,4.64,4.26,4.51,10.15,11.78,14.79,8.4,7.52,18.04,76147,1.46,2.01,794,36.42,63.58,2.14,421947,1.04,8.09,8.3,9.13,17.43,17.84,23.65,14.32,1261,35.04,24.9,17.19,0,37.39,44.67
"25017350900",3139,1507,12.97,9.55,22.93,68.00349,65.4,2.52,1.4,2.06,2.92,2.59,1.73,4.39,3.32,2.52,9.04,15.35,11.69,10.83,9.44,20.13,76598,2.64,0,1566,29.99,70.01,3.77,459420,.5,3.86,3.86,11.49,17.92,17.43,28.71,16.24,1419,31,22,11.49,8.11,40.62,51.88
"25017351000",6395,2964,13.35,7.36,24.55,60.1978,59.31,4.36,2.43,3.45,2.97,3.01,3.11,2.91,4.26,4.83,6.56,11.42,17.98,11.42,8.82,12.57,74897,3.13,1.32,3071,26.25,73.75,3.48,375816,0,3.9,4.14,10.3,21.4,20.37,26.43,13.45,1347,30.87,23.299999,10.83,14.65,38.6,55.03
"25017351100",5932,2539,16.89,8.42,20.98,56.03091,49.27,5.17,2.8,3.51,3.63,3.79,3.75,3.15,3.9,4.34,8.4,10.53,16.21,9.94,6.98,13.92,70565,4.98,1.5,2603,32.02,67.98,2.46,340236,3.88,7.12,6,18.6,26.9,19.89,13.77,3.83,1124,31.88,22.6,19.2,6.4,41.71,53.21
"25017351200",8451,3579,16.87,5.05,18.56,52.85313,48.13,6.27,3.22,3.42,3.53,3.3,2.83,3.61,4.26,4.54,8.79,11.2,15.96,10.69,7.31,11.09,67750,5.64,2.52,3689,27.66,72.34,2.98,313450,1.56,7.87,7.79,12.39,17.15,16.45,21.32,15.47,1284,42.29,26.9,19.06,8.7,36.88,54.63
"25017351300",4336,2006,16.93,6.31,18.13,42.28216,36.53,9.56,5.57,8.61,5.97,5.18,4.73,4.68,3.73,3.24,8.06,9.11,12.2,5.77,3.68,9.95,46865,17.94,1,2065,23.33,76.67,2.86,352006,10.54,11.87,8.42,16.18,23.41,13.79,11.34,4.31,1051,39.35,27.4,19.14,9.88,45.13,56.08
"25017351400",8881,3111,24.91,7.02,12.81,25.02776,18.14,10.44,5.03,4,4.29,4.32,4.03,6.11,5.63,5.25,8.87,12.23,14.31,6.15,3.62,5.73,50497,12.57,4,3214,32.05,67.95,3.2,297216,11.36,8.03,4.06,15.57,22.63,17.89,15.62,4.84,1120,43.04,28.299999,32.3,4.39,52.01,45.58
"25017351500",2066,927,21.28,8.51,20.11,33.51449,23.91,12.93,6.63,6.63,6.08,4.42,2.1,3.76,2.65,2.76,9.94,7.62,13.37,10.17,6.41,4.53,51060,1.47,6.3,959,26.86,73.14,3.34,226193,15.51,12.6,7.34,15.65,18.28,12.6,14.27,3.74,1011,45.43,28.4,0,9.09,55.32,39.22
"25017352100",3042,1559,11.72,9.11,22.08,59.30537,56.79,14.21,6.66,4.25,3.11,2.98,3.05,2.22,2.35,2.41,4.31,8.12,11.55,7.55,6.47,20.75,67858,10.95,.38,1814,35.47,64.53,14.06,481742,5.07,5.58,3.93,9.62,9.51,9.93,16.24,40.12,1640,42.78,29.799999,47.73,0,38.29,54.13
"25017352200",2021,1091,15.25,9.46,16.24,58.27957,30.69,17.36,8.77,8.68,4.71,4.8,6.19,2.4,1.85,2.22,8.77,8.68,9.7,6.65,4.34,4.89,33210,5.99,4.06,1134,22.91,77.09,3.79,277871,29.18,16.96,6.57,11.3,13.73,9,9.46,3.81,663,43.71,28.700001,29.11,0,42.67,49.2
"25017352300",2229,1037,19.03,6.37,23.75,57.34975,52.28,8.65,4.13,3.27,3.17,3.65,4.23,.48,2.88,4.23,7.97,11.14,17.87,9.51,6.63,12.01,69705,9.17,3.55,1113,32.3,67.7,6.83,328467,2.06,6.34,5.9,8.85,19.76,16.08,17.55,23.45,1330,45.97,29.299999,32.14,0,42.72,50.05
"25017352400",1942,710,37.67,3.81,17.84,38.86598,30.68,15.25,6.87,3.71,6.46,7.69,8.38,5.49,3.3,2.2,5.77,6.32,4.4,7.28,6.46,10.58,36269,25,3.57,715,18.59,81.41,.7,290452,12.4,17.71,14.01,10.14,19.16,14.17,9.5,2.9,874,52.01,30.9,12.73,0,40.22,68.10001
"25017352500",3312,1284,26.87,8.09,12.77,50.96313,46.99,11.39,5.46,3.98,4.21,4.21,3.9,1.87,4.99,5.85,5.85,7.49,12.01,11.39,8.19,9.2,58332,19.68,6.86,1334,26.71,73.29,3.75,343483,8.71,10.73,8.08,8.71,11.9,13.5,24.97,13.28,1249,43.57,29,24.68,0,47.05,50.63
"25017352600",2652,1068,24.59,5.27,15.31,46.6426,34.96,3.08,2.52,6.62,4.66,4.94,5.78,3.08,4.75,5.13,7.83,14.17,15.84,9.79,6.24,5.5,59935,6.44,6.24,1111,26.31,73.69,3.87,313856,3.59,10.51,9.87,14.49,23.33,17.05,13.59,7.44,1132,34.52,24.299999,9.26,0,53.64,48.13
"25017352700",2407,1055,26.78,4.63,16.03,32.85841,26.43,12.8,6.85,8.53,4.96,4.76,5.46,2.18,3.47,4.76,9.23,11.61,11.31,7.14,4.86,2.18,45703,16.92,5.85,1095,19.72,80.28,3.65,383121,14.95,15.98,11.07,12.21,12.44,10.5,18.26,4.68,913,38.95,26.200001,0,0,50.93,50.95
"25017352800",2385,954,23.3,5.43,16.1,43.87626,37.66,4.97,2.78,3.97,4.37,3.77,2.58,5.16,4.57,4.77,11.32,9.14,8.84,9.33,7.65,16.79,61792,7.5,2.68,974,30.5,69.5,2.05,365399,2.68,9.03,8.7,12.88,24.08,19.73,17.22,5.85,1155,32.9,25.1,14.72,0,58.39,39.77
"25017352900",2553,1313,13.55,6.43,24.18,76.04825,79.53,2.13,1.22,1.83,2.51,3.35,4.18,2.74,3.65,4.56,9.35,11.25,13.69,9.2,7.68,22.74,79154,1.64,.61,1367,43.87,56.13,3.95,434934,1.67,4.86,4.44,12.78,16.25,16.39,25.97,17.5,1402,34.65,25.4,15.79,10.53,42.26,43.57
"25017353000",3706,1841,13.37,6.34,22.58,71.89138,65.3,9.08,4.18,2.42,3.47,3.58,3.3,4.18,5.01,5.12,5.45,5.17,10.4,11.5,9.74,17.39,74699,6.22,1.71,1915,23.85,76.15,3.86,303710,14.92,8.54,3.19,4.68,13.73,16.18,23.24,15.44,1314,33.98,25.6,20.18,8.26,37.56,51.81
"25017353100",8064,1525,7.63,3.26,19.16,74.68742,74.05,11.47,5.31,3.15,4.72,5.44,5.77,4.33,4.06,4.13,10.03,9.5,10.35,6.16,5.31,10.22,51006,18.19,3.87,1603,6.69,93.31,4.87,379739,2.66,7.92,7.36,8.13,21.67,16.2,11.29,24.68,1274,43.06,28.200001,20,16,13.25,78.36
"25017353200",3143,1458,18.26,5.72,24.97,66.11662,59.97,12.17,5.56,2.99,2.16,2.57,3.34,2.29,3.62,4.31,5.91,7.79,10.36,9.53,8.69,18.7,69526,4.82,3.69,1501,33.06,66.94,2.86,398814,15.75,9.82,4.19,7.87,12.99,12.27,15.95,21.06,1250,39.45,26.799999,24.77,0,42.7,47.3
"25017353300",3636,1737,17.35,8.27,17.23,67.31266,71.62,6.76,2.98,1.09,2.46,3.55,4.58,4.41,4.35,4.18,7.67,10.31,11.23,10.25,8.25,17.87,70930,5.66,.8,1819,34.2,65.8,4.51,490265,2.64,8.19,7.67,11.1,15.15,15.42,24.41,15.42,1318,42.13,27.799999,12.32,9.48,47.8,39.21
"25017353400",2430,1028,25.04,4.87,18.63,56.44654,58.58,8.55,4.08,3.13,2.09,3.23,5.22,4.37,4.75,5.32,10.64,12.16,15.38,7.69,5.22,8.07,58143,9.8,6.46,1072,25.97,74.03,4.1,432770,4.23,8.45,7.32,10.7,16.9,16.34,21.97,14.08,1293,45.64,28.799999,31.08,0,46.62,44.38
"25017353500",2599,1282,18.23,9.25,15.14,66.49042,62.4,9.25,4.51,3.61,3.83,3.61,3.08,4.51,3.83,3.61,7.97,10.83,13.61,8.8,5.71,13.23,62340,14.93,3.61,1322,28.78,71.22,3.03,405848,6.71,10.39,8.44,13.2,11.8,10.61,18.94,19.81,1196,46.32,28.799999,32.35,0,43.06,50.77
"25017353600",4742,1688,10.39,3.89,17.94,80.20875,87.91,7.32,3.87,4.54,3.02,2.84,3.02,2.48,3.75,4.6,7.2,8.05,13.79,9.2,5.93,20.39,71691,5.22,1.15,1757,29.62,70.38,3.93,634206,.62,4.88,4.88,4.88,14.02,20.23,36.2,14.2,1503,54.67,34.599998,8.43,4.49,25.62,60.59
"25017353700",5246,1838,5.97,4.69,20.68,65.68005,75.36,9.21,4.88,5.92,3.56,3.23,3.4,3.95,4.33,4.38,7.84,9.81,11.78,8.88,5.81,12.99,58978,12.78,.71,1977,24.37,75.63,7.03,465779,2.59,5.1,4.39,12.94,18.4,21.93,24.73,9.85,1323,48.17,30.5,13.4,0,25.02,51.9
"25017353800",4636,2765,8.09,5.19,22.27,83.99032,84.34,7.4,3.79,4.01,2.93,2.74,2.71,4.41,4.3,4.12,8.16,10.73,14.3,7.76,6.21,16.47,65636,11.05,.58,2926,28.57,71.43,5.5,373786,2.52,3.04,2.26,9.73,17.65,16.73,24.5,23.57,1464,42.7,28.299999,33.62,0,30.65,55.19
"25017353900",5923,1257,4.98,2.12,14.74,67.00278,78.99,14.81,6.96,4.69,5.5,5.5,5.1,2.51,3.4,4.29,10.19,5.5,7.85,7.52,5.99,10.12,45056,18.97,.57,1285,9.23,90.77,2.18,499870,8.18,3.87,.97,6.95,15.83,17.15,32.72,14.42,1453,47.11,32,0,0,10.67,77.09
"25017354000",4649,2042,5.38,5.79,23.17,77.23248,88.25,5.44,2.84,3.09,2.84,3.57,4.51,1.91,2.84,3.28,5.58,9.35,15.13,11.07,7.69,20.91,84643,2.93,.39,2163,34.92,65.08,5.59,372839,.54,2.69,2.69,2.84,10.38,20.37,35.97,24.52,1603,44.7,29.1,25.2,6.3,24.33,54.21
"25017354100",2704,1577,7.63,11.66,20.6,81.73575,90.3,7.48,3.33,1.38,1.76,1.7,1.32,2.7,3.65,3.83,4.9,8.8,9.24,8.86,6.91,34.19,99067,3.98,1.57,1723,46.1,53.9,8.47,640294,4.3,4.79,3.44,4.91,10.93,15.6,32.43,23.34,1584,44.44,28.200001,21.74,6.28,42.99,38.71
"25017354200",3063,1397,21.11,10.53,23.88,81.0702,86.37,1.02,.73,1.6,2.32,2.03,1.38,2.25,2.18,2.18,5,4.64,13.13,7.61,6.16,47.79,141086,2.3,.8,1489,66.79,33.21,6.18,1013133,1.52,1.74,1.3,3.47,7.81,11.06,35.36,37.96,1856,36.55,23.799999,18.56,8.83,57.39,25.98
"25017354300",3266,1477,25.41,6.14,22.38,59.94203,54.11,4.11,2.9,6.27,2.7,2.56,3.57,4.99,3.57,3.3,9.97,7.48,11.39,10.44,8.42,18.32,71813,4.33,1.75,1545,39.61,60.39,4.4,481066,6.9,8.28,6.21,12.76,15.52,16.55,19.08,14.83,1266,44.66,28.5,2.71,2.71,59.04,36.52
"25017354400",1714,810,21.2,6.98,19.55,70.48417,72.58,3.24,1.62,1.74,1.87,1.74,1.62,3.49,3.24,3.24,8.47,8.47,8.47,11.71,11.58,29.76,107401,3.27,4.86,841,53.46,46.54,3.69,589562,4.19,7.49,6.29,5.39,11.08,11.08,23.05,31.14,1613,24.79,20.6,24.66,8.22,56.51,26.55
"25017354500",2405,1282,12.32,7.83,24.55,80.85767,87.71,4.46,1.96,.7,1.72,1.49,.7,3.45,2.43,2.19,8.93,10.18,13.39,11.28,8.22,28.82,94266,12.92,.47,1334,41.19,58.81,3.9,699277,.79,2.77,2.64,5.53,12.65,17.13,27.8,30.7,1615,37.08,26.5,11.74,0,38.31,43.94
"25017354600",4409,2003,24,5.06,17.03,64.45476,58.83,5.84,3.44,5.44,4.14,3.59,3.09,5.34,3.89,3.14,6.78,9.48,11.07,9.73,7.98,17.06,67969,10.64,1.8,2073,35.1,64.9,3.38,496217,5.44,9.87,8.31,14.22,18.41,14.45,17.72,11.58,1159,44.93,28.299999,20,1.97,53.56,36.69
"25017354700",2481,1185,17.86,11.03,20.6,75.31888,75.12,2.27,1.68,3.78,2.1,1.18,.34,2.69,2.61,2.44,5.05,13.12,13.29,10.09,8.16,31.12,96133,.79,.67,1241,46.33,53.67,4.51,532338,6.11,3.92,1.72,7.21,11.6,12.23,21.94,35.42,1655,41.22,27.4,15.85,0,37.2,45.4
"25017354800",2049,975,17.92,9.97,15.6,72.29832,71.06,2.92,1.56,1.98,3.44,4.59,5.63,3.02,2.71,2.82,8.13,7.72,14.08,11.47,9.18,20.75,84448,0,0,1016,47.18,52.82,4.04,422759,1.5,4.06,3.63,9.62,20.51,20.3,20.51,19.87,1356,39.83,25.1,14.84,0,50.74,39.27
"25017354900",5235,2064,31.09,5.05,11.19,49.53704,40.09,7.18,3.97,5.26,5.98,7.18,8.37,4.74,4.74,4.4,5.79,7.22,12.25,5.65,4.4,12.87,46699,7.2,3.25,2110,26.94,73.06,2.18,360393,15.28,20.12,15.35,20.77,14.44,5.81,6.53,1.57,795,30.42,23.5,11.18,9.9,59.52,36.73
"25017355000",2712,1313,18.58,7.67,23.44,69.03226,49.73,7.56,4.43,6.8,5.19,4.43,3.82,5.42,3.36,2.37,5.88,7.64,13.67,10.54,7.72,11.16,60156,4,1.15,1356,37.85,62.15,3.17,398273,18.39,12.67,6.21,5.84,15.16,13.91,16.52,11.06,1138,41.59,27.299999,13.53,4.51,47.84,40.83
"25017356100",3104,1376,22.2,6.44,21.98,64.39596,50.59,2.83,1.45,1.38,3.92,3.92,2.9,3.49,2.98,2.47,4.87,12.49,17.21,10.6,9.08,20.48,84020,2.85,1.74,1420,42.88,57.12,3.1,428982,1.16,4.37,4.24,5.4,12.34,21.21,40.75,10.54,1511,21.05,21.5,5.22,29.85,52.24,41.86
"25017356200",4893,2434,16.53,6.9,21.55,59.76898,52.7,5.36,2.85,3.34,2.64,2.72,2.97,5.65,4.54,3.59,6.31,11.18,16.01,12.58,8.5,11.64,72983,5.36,1.65,2505,33.81,66.19,2.83,415995,2.22,3.68,3.04,11.85,23.64,19.39,24.65,11.47,1299,40.94,27,23.67,3.67,48.53,41.98
"25017356300",5031,2331,23.71,7.56,16.68,57.44833,46.09,3.38,1.97,2.96,1.59,2.7,4.8,4.28,4.97,4.97,5.36,11.01,15.51,11.61,9.17,15.77,78060,1.71,1.33,2377,40.88,59.12,1.94,328331,5.04,5.34,3.66,9.47,27.79,23.59,19.69,5.5,1208,29.73,22.6,18.2,6.38,52.11,39.51
"25017356400",7167,2856,27.75,11.46,15.29,58.46795,46.6,3.51,1.96,2.66,2.81,2.42,1.68,2.28,1.61,1.51,4.21,8.56,12.87,12.73,11.71,29.52,109537,2.57,.88,2894,83.51,16.49,1.31,407201,4.11,4.34,2.97,5.02,13.93,18.95,27.85,22.6,1504,38.04,26,21.49,9.09,69.44,8.83
"25017356500",6502,2807,27.81,7.06,14.7,58.82845,50.03,4.82,2.68,3.57,2.53,2.39,2.46,2.75,1.89,1.68,6.46,7.39,13.17,14.71,11.28,22.24,95259,1.07,.36,2856,71.25,28.75,1.72,356605,10.42,11.72,8.33,4.95,15.23,17.71,26.95,4.69,1258,31.65,25.700001,14.91,4.97,67.2,17.78
"25017356601",4478,2126,23.92,6.75,21.78,62.09224,61.36,3.06,1.69,2.26,3.63,3.34,2.26,2.5,2.82,3.11,7.3,10.73,13.14,9.56,9.32,25.47,92256,2.07,.89,2167,61.62,38.38,1.89,359041,0,1.13,1.25,16.81,43.66,25.22,6.4,5.4,1189,43.38,28.299999,15.95,2.78,58.13,28.31
"25017356602",3878,1632,26.28,8.87,17.6,66.0689,55.87,2.75,1.59,2.44,2.93,3.42,3.79,1.34,1.1,1.22,3.85,8.07,12.29,14.85,13.2,27.01,107079,4.01,.43,1664,72.79,27.21,1.92,379468,3.76,1.41,0,15.29,25.88,24,26.12,3.53,1258,29.79,19.1,13.3,4.77,61.01,18.75
"25017356700",7336,3449,23.76,8.78,21.04,63.15145,59.58,4.46,2.49,3.51,4.03,3.53,2.49,3.82,2.98,2.52,4.95,8.17,13.18,9.88,8.66,25.29,87125,1.56,1.04,3528,56.16,43.84,2.24,447110,15.89,8.6,2.89,6.6,19.74,18.84,19.81,7.63,1188,34.79,26.1,15.83,2.92,61.15,27.89
"25017357100",4148,1675,30.67,9.38,21.1,66.92151,58.06,2.63,1.43,1.73,2.51,2.45,2.03,2.69,2.45,2.15,3.4,7.28,10.93,10.33,9.85,38.09,120015,2.36,.66,1710,71.76,28.24,2.05,575899,1.09,.44,0,1.31,10.02,25.27,49.67,12.2,1588,48.72,30.799999,21.63,5.6,70.92,13.62
"25017357200",3204,1133,35.92,7.55,22.59,71.68088,67.61,2.05,1.34,2.59,1.25,1.61,2.5,1.52,2.05,2.41,4.19,6.96,10.88,9.72,10.62,40.32,124007,3.58,0,1150,80.94,19.06,1.48,620542,2.66,4.26,3.19,4.79,13.3,17.55,26.06,27.66,1556,27.36,22.799999,19.44,5.56,68.39,12.97
"25017357300",2871,1275,26.55,11.14,22.4,64.65463,62.16,3.06,1.53,1.69,1.37,2.09,3.06,1.53,1.45,1.61,3.78,10.95,15.54,13.29,10.95,28.02,103902,4.82,.56,1313,43.69,56.31,2.89,495135,.58,2.46,2.46,4.19,12.72,15.9,32.08,29.48,1687,19.63,19.700001,19.77,12.17,51.01,38.91
"25017357400",2277,903,29.61,8.96,28.36,75.62189,72.15,1.36,1.25,3.62,2.38,1.81,1.47,1.47,2.04,2.38,2.94,6.12,10.19,7.36,7.47,48.13,143806,3.52,1.36,927,62.9,37.1,2.59,618242,0,1.3,1.3,4.55,4.87,4.55,35.06,48.38,1982,36.37,23.9,21.2,8.73,65.12,27
"25017357500",2177,886,26.31,12.04,26.3,74.03133,70.97,2.09,1.32,2.53,4.18,3.08,.66,2.09,1.21,1.21,6.04,8.35,9.34,8.68,9.89,39.34,120037,4.97,1.76,907,53.72,46.28,2.32,552089,0,3.54,3.79,2.78,10.61,14.14,33.84,31.31,1752,31.7,18.299999,9.61,5.68,60.33,30.88
"25017357600",2365,1038,25.62,5.05,20.91,61.30868,53.96,3.86,1.98,2.16,2.63,2.82,2.92,1.6,2.35,3.01,6.87,10.63,16.18,13.73,10.91,18.25,88480,5.18,.94,1074,47.69,52.31,3.35,393944,0,.55,.55,5.7,21.14,25.37,37.5,9.01,1460,29.3,23.6,12.27,0,54.43,37.07
"25017357700",3283,1414,22.81,9.6,20.86,63.88572,53.77,6.86,3.54,3.75,2.69,2.55,2.69,4.81,3.75,2.9,4.1,9.26,11.88,15.28,11.67,14.29,84666,2.89,1.41,1463,40.17,59.83,3.35,457797,11.12,7.75,3.75,8,16,17.75,23.12,12.5,1300,26.45,22.6,25.72,9.42,53.75,36
"25017357800",3869,1408,33.63,9.11,17.9,68.0807,70.79,1.99,1.06,1.35,1.77,1.77,1.49,2.34,1.99,1.77,3.62,3.55,7.81,8.16,7.03,54.22,167946,3,.99,1436,79.97,20.03,1.95,794922,1.61,10.89,10.89,13.31,19.76,14.92,16.53,12.1,1222,19.15,19.200001,17.85,4.67,65.5,13.21
"25017358100",5040,1832,30.73,6.16,22.95,71.99391,67.1,2.73,1.42,1.53,.71,.77,1.15,3.01,1.97,1.48,3.77,6.83,11.58,10.87,8.85,43.27,131064,1.79,.71,1883,84.01,15.99,2.71,552495,1.78,5.69,5.34,5.34,6.05,24.2,36.3,14.95,1508,35.58,25.1,18.65,4.04,70.3,12.12
"25017358300",4725,1817,27.49,6.84,21.26,66.77244,61.45,2.13,.99,.55,1.81,2.35,2.68,3.61,2.46,1.92,6.24,4.65,9.69,8.1,8.21,44.55,132530,2.19,1.31,1855,69.79,30.21,2.05,528685,1.87,2.06,1.5,2.06,2.62,7.49,10.67,71.91,2707,37.96,26.6,20.12,2.9,64.12,19.64
"25017358400",4887,1806,30.53,8,26.35,73.37574,70.06,3.08,1.7,2.31,.55,1.32,3.02,1.87,2.09,2.31,4.18,5.99,7.69,7.25,8.19,48.46,144514,.8,.6,1830,84,16,1.31,627848,9.25,10.32,7.47,1.78,6.76,18.51,33.81,12.1,1457,43.75,28.200001,14.45,5.3,67.7,10.85
"25017358500",5174,1750,31.21,8.01,21.71,65.51862,62.72,1.77,.86,.68,1.66,2.63,3.6,2.8,2.23,2.23,5.31,4.39,9.76,9.3,8.05,44.8,131439,.99,.68,1774,85.83,14.17,1.35,597679,13.19,7.23,2.55,2.13,.85,8.09,25.96,39.57,1788,22.99,21.6,18.67,4.63,63.15,9.940001
"25017358600",5754,2132,34.29,8.84,20.32,68.23529,74.24,3.76,1.93,1.98,2.3,1.88,.99,1.79,1.41,1.27,2.78,4.05,14.02,10.82,10.44,40.55,128003,3.56,.47,2190,79.17,20.83,2.65,509881,5.84,10.56,8.76,2.92,5.17,7.87,27.87,31.01,1719,31.24,24.200001,19.66,5.61,63.95,16.6
"25017358700",4775,1773,32.21,6.26,24.35,75.26087,79.12,.91,.57,1.08,.79,.91,1.13,1.87,1.7,1.47,2.78,6.01,9.92,10.88,10.71,49.21,146464,1.14,.85,1801,93.68,6.32,1.55,579416,0,0,0,0,3.19,7.45,11.7,76.6,2393,45.54,33.299999,18.47,3.26,68.97,3.84
"25017359100",5623,2054,25.54,7.91,27.22,66.59022,59.42,3.32,1.8,2.2,2.2,2.54,2.93,1.95,2.24,2.29,2.59,4.05,11.46,10.98,10.15,39.36,124056,2.32,1.95,2096,77.65,22.35,2,450221,10.54,11.71,8.43,4.45,11.48,10.77,14.29,28.34,1259,49.89,33.099998,14.25,4.19,65.3,11.58
"25017359300",6972,2567,33.33,4.86,21.6,62.70822,55.64,.7,.54,1.36,.82,1.24,2.1,1.67,2.02,2.14,4.7,6.83,13.48,11.5,11.42,39.42,122098,.7,.62,2612,82.2,17.8,1.72,438181,0,3.14,3.36,10.54,23.09,25.34,21.3,13,1339,19.6,21.1,11.46,2.52,65.46,13.87
"25017360100",2904,806,40.01,3.9,4.35,45.57721,50.17,0,.25,1.48,.74,1.35,2.59,4.93,7.51,8.87,12.56,15.64,22.29,9.61,5.54,6.65,69831,0,0,849,.87,99.13,5.06,608773,0,0,0,11.22,22.45,13.27,17.35,34.69,1691,4.02,22.700001,100,0,6.41,90.45
"25017360200",5152,1984,28.78,13.12,20.09,70.63863,76.94,.8,.55,1.2,1.8,1.8,1.55,1.35,1.15,1.15,3.01,6.42,8.72,10.68,9.87,49.83,148024,.47,.85,2062,85.84,14.16,3.78,754878,0,1.67,1.67,15.9,27.62,14.23,11.3,27.62,1201,43.08,26.299999,17.43,3.74,67.5,6.1
"25017361100",5483,2068,29.33,11.56,18.94,65.95744,67.82,2.57,1.26,.97,.77,1.11,1.6,1.55,3.1,3.68,4.07,9.29,10.55,8.18,7.45,43.76,120128,.9,.34,2150,83.95,16.05,3.81,551277,2,6,5.33,18.33,9.67,4.33,13.33,41,1691,23.64,22.700001,14.83,3.47,65.12,13.44
"25017361200",5491,1639,27.34,9.1,23.72,64.51057,56.23,1.7,1.03,1.64,1.45,1.39,1.27,1.94,2.18,2.36,3.45,5.33,9.57,10.72,11.08,44.94,138602,2.53,.36,1684,78.04,21.96,2.67,559936,0,3.98,4.28,10.4,10.7,13.15,27.22,30.28,1617,25.35,22,20.78,2.81,55.41,15.43
"25017361300",6019,2241,31.9,11.49,22.17,68.37514,73.93,3.93,2.01,2.19,1.61,1.29,.94,1.52,1.61,1.7,4.15,6.38,9.38,9.87,8.84,44.55,135069,2.73,1.12,2319,79.56,20.44,3.36,698059,9.16,10.73,7.59,12.83,9.42,10.21,16.49,23.56,1218,28.12,25.1,23.34,4.5,68.4,10.09
"25017362100",4717,1618,33.39,7.72,24.4,74.25074,83.41,1.29,.8,1.6,2.27,2.33,2.15,1.66,1.41,1.23,2.09,4.24,6.76,6.2,6.82,59.15,181515,1.49,0,1655,93.82,6.18,2.24,619325,0,10.26,11.54,1.28,8.97,8.97,10.26,47.44,1894,28.89,18.5,20.59,4.02,64.76,5.44
"25017363101",9035,3223,34.23,6.15,22.15,66.25917,70.25,1.65,.84,.9,1.24,1.31,1.21,1.96,1.74,1.74,4.32,6.78,10.8,9.49,9.46,46.54,140873,.91,.87,3291,84.05,15.95,2.07,444404,0,3,3.2,24,34.4,20.2,9.2,6.2,1149,26.6,19.6,17.42,2.47,62.8,11.7
"25017363102",4752,1969,29.12,7.22,23.68,67.62431,70.13,2.54,1.52,2.44,1.42,1.73,2.49,2.23,2.44,2.54,5.99,9.54,13.5,11.36,8.37,31.86,101152,1.91,1.52,2050,54.65,45.35,3.95,436422,3.61,2.82,1.58,13.77,32.84,24.6,16.93,3.95,1195,33.82,23.799999,25.78,2.77,39.81,36.16
"25017363201",3167,1121,37.1,9.05,19.87,63.44743,65.01,5.02,2.33,1.26,1.52,1.88,2.15,2.42,1.79,1.26,2.42,4.66,10.58,9.51,10.76,42.42,132875,3.85,0,1135,82.16,17.84,1.23,425329,16.4,15.34,9.52,12.7,13.23,14.29,14.29,3.7,992,23.88,24.299999,19.6,1.74,63.89,11.5
"25017363202",3377,1182,34.94,7.41,23.01,60.89137,69.46,.68,.68,1.88,1.28,1.63,2.22,1.37,2.22,2.91,5.56,5.82,9.32,11.63,10.69,42.26,131610,1.51,0,1204,84.26,15.74,1.83,392185,2.23,3.91,3.35,17.32,31.84,21.79,8.38,11.17,1180,23.12,21.1,14.92,3.85,64.34,12.1
"25017364101",5484,2262,31.24,6.4,15.93,40.58113,36.27,5.22,2.95,4.15,3.03,2.72,2.63,2.72,3.57,4.02,6.02,9.64,14.99,11.16,9.64,17.54,82150,4.01,1.65,2337,67.99,32.01,3.21,256902,5.28,18.83,17.97,16.12,17.26,12.55,10.7,1.28,886,42.46,27.6,19.9,4.28,63.1,18.87
"25017364102",4949,2030,27.82,7.81,15.63,46.87827,40.3,3.14,1.67,2.06,4.07,3.49,1.77,3.09,3.83,3.93,4.86,9.23,15.41,14.68,11.78,16.99,87265,3.61,2.95,2069,71.87,28.13,1.88,253249,4.48,7.28,5.97,21.27,27.05,15.3,12.5,6.16,1090,30.68,25.5,20.3,3.42,60.44,18.96
