tractid00,totalpop,households,pcthhchild,pctind_info,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,PCT_B25026003,pctunits_newres_2005,pctunits_newres_2000
"250250700007000110100",6998,2386,23.39,3.15,9.35,7.14,45.02,44.35,8.72,6.96,11.23,2.22,3.44,1.8,4.07,5.66,2.85,7.75,11.86,15.51,5.53,6.5,5.91,55000,29.13037,95.35,2494,40.4,59.6,4.33,326500,19.48,7.17,9.85,7.45,23.14,6.75,18.07,8.09,1065,43.11,28.6,54.95,17.24,75.38,9.48,43.34225,82.23486
"250250700007000110200",2158,753,33.2,0,15.67,3.92,22.27,22.19,11.69,7.97,4.12,1.46,11.42,1.2,5.44,0,6.24,13.28,7.3,13.81,5.84,4.65,5.58,50337,22.32602,97.21,795,45.55,54.45,5.28,338700,18.05,7.56,17.07,33.17,7.56,10,6.59,0,883,56.83,31.799999,54.51,9.09,88.63,14.97,28.91566,53.98517
"250250700007000110300",2706,924,32.68,4.72,8.6,12.6,32.58,33.15,0,2.16,2.81,6.06,3.35,0,6.39,4.44,.76,6.28,9.31,13.42,29.55,6.06,9.41,87115,1.626016,100,983,69.37,30.63,6,350000,0,0,11.57,20.15,11.57,14.18,42.54,0,1368,16.96,22.9,31.13,7.98,92.71,17.29,37.87879,49.85218
"250250700007000110401",3697,1216,40.62,3.83,12.29,18.68,40.08,35.06,13.57,3.7,9.95,3.29,4.44,10.12,1.48,4.03,1.97,7.4,9.54,12.66,3.04,4.19,10.61,44205,19.36705,92.43,1312,44.57,55.43,7.32,361900,11.42,6.53,4.9,5.79,14.99,18.69,30.86,6.82,1335,67.66,41.799999,48.57,13.48,85.23,7.95,28.5637,59.34542
"250250700007000110402",4496,1629,31.06,3.07,6.41,5.23,38.3,25.45,9.02,8.47,5.28,4.3,3.62,4.3,1.9,2.27,.74,7.43,13.01,14.12,12.15,6.26,7.12,61699,6.895018,99.26,1753,61.94,38.06,7.07,356600,24.46,16.14,2,5.99,13.81,9.82,23.46,4.33,1026,41.45,28.299999,46.97,31.23,82.87,4.98,18.01601,40.92527
"250250700007000110501",3840,1367,29.7,4.37,7.06,18.03,62.73,48.53,1.9,6.58,3.66,1.32,.66,.59,2.56,5.19,1.24,7.53,16.02,18.36,11.92,8.63,13.83,83487,8.90625,94.88,1434,67.81,32.19,4.67,395200,0,2.1,0,8.18,31.54,26.87,30.61,.7,1326,31.81,26,40.26,47.32,80.09,14.87,31.74479,54.81771
"250250700007000110502",3925,1557,39.05,3.33,6.08,13.52,35.45,30.23,6.42,7,9.06,3.85,4.56,5.72,3.6,2.18,3.79,9.44,13.17,13.04,6.55,3.79,7.83,53970,16.99363,97.82,1720,48.62,51.38,9.48,391000,1.01,7.22,0,5.77,30.74,37.95,17.32,0,1285,52.63,42.200001,54.43,41.4,77.07,4.64,37.55414,54.24204
"250250700007000110601",3003,1072,31.81,5.16,11.24,16.4,62.34,62.39,13.9,5.69,1.03,.84,2.61,2.89,1.77,2.61,3.36,4.48,7.28,8.12,13.62,4.1,27.7,84038,13.20969,100,1094,79.85,20.15,2.01,466800,0,3.88,0,5.34,20.39,15.53,8.25,46.6,1794,46.3,29.4,21.15,23.51,83.44,20.89,31.18849,45.15519
"250250700007000110602",6212,2110,26.11,3.57,11.6,10.09,52.81,51.57,5.78,7.87,4.12,1.94,3.22,1.56,1.9,.66,3.65,9.57,10.57,10.66,18.91,7.54,12.04,72500,5.670867,100,2259,61.66,38.34,6.6,449200,2.7,2.18,2.44,2.18,24.65,35.94,29.91,0,1360,47.59,29.799999,48.37,35.74,91.81,4.37,25.92661,52.298
"250250700007000120101",2541,1184,17.74,1.43,6.71,15.83,61.85,69,8.02,3.21,4.73,2.03,.68,1.6,2.03,11.91,3.72,7.26,9.46,19.09,4.56,4.98,16.72,68910,11.25541,96.62,1289,48.4,51.6,8.15,351500,11.78,4.42,3.27,5.56,26.19,18.33,23.73,6.71,1238,37.48,27.200001,27.98,63.5,79.38,13.5,42.50295,61.90476
"250250700007000120102",4112,1509,23.39,5.58,13.87,18.08,71.42,78.67,0,1.46,1.46,1.52,0,1.66,0,1.59,1.52,5.1,11.6,7.62,9.87,8.95,47.65,143819,.9898411,99.34,1599,87.81,12.19,5.63,666100,0,0,0,0,18.97,16.09,43.1,21.84,1673,36.41,19.6,32.92,13.03,91.63,10.97,13.88382,44.64705
"250250700007000120200",3702,1654,23.88,2.3,8.91,12.41,53.73,52.07,11.55,3.39,.91,4.17,4.78,4.05,5.32,2.54,8.71,6.95,12.52,12.58,12.15,3.57,6.83,55000,15.50513,98,1736,35.79,64.21,4.72,360300,5.06,13.81,9.73,7.39,10.02,26.95,23.25,3.79,1287,50.57,31,39.21,0,83.63,8.56,38.00648,69.74609
"250250700007000120300",4492,1530,31.18,3.61,4.4,16.48,45.42,40.76,5.23,3.27,3.59,5.16,2.29,7.32,7.71,6.21,2.22,9.67,10.39,10.2,10.46,.92,15.36,58447,10.77471,97.45,1704,49.74,50.26,10.21,379700,6.89,12.32,12.85,14.17,10.33,3.44,31.66,8.34,1091,43.57,29,39.94,38.18,89.74,7.03,24.97774,47.81834
"250250700007000120400",6144,2790,15.48,3.8,6.79,22.91,78.81,71.25,8.85,6.13,1.15,3.44,2.01,4.05,3.58,2.9,3.37,6.42,7.46,14.16,9.57,9.68,17.24,77969,15.8615,99.03,2915,43.8,56.2,4.29,472900,8.61,12.24,6.51,6.76,11.73,17.86,26.15,10.14,1308,46.75,28.799999,31.88,29.88,74.88,14.69,35.92412,67.97045
"250250700007000120500",2386,800,43.88,0,13.9,14.26,55.59,31.78,11.5,5.75,4.12,1.38,8.25,0,4,8.62,1.25,10.5,6.12,15.12,10.25,1.5,11.63,51708,20.285,93.88,911,37.88,62.12,12.18,350000,2.58,4.94,7.51,15.45,18.03,27.47,14.16,9.87,1264,61.17,35.200001,46.86,68.75,78.44,9.3,34.99581,62.53143
"250250700007000120600",2685,1082,16.45,4.75,7.1,21.09,72.24,88.73,1.66,2.13,1.94,1.02,3.6,2.03,.74,1.85,3.05,11.65,15.99,18.21,10.26,6.38,19.5,80391,3.20298,100,1208,52.13,47.87,10.43,385800,0,2.14,1.71,9.83,13.25,4.27,42.52,26.28,1721,33.4,26.700001,50.93,50.63,85.59,9.31,50.01862,76.57355
"250250700007000120700",2224,1034,11.7,.67,6.66,13.98,58.06,65.49,1.64,5.32,1.64,7.64,4.55,6.09,3.87,6.48,5.8,12.57,7.64,13.35,13.73,4.16,5.51,54679,15.15288,100,1034,56.87,43.13,0,367100,4.93,10.54,2.24,11.88,16.37,30.94,21.52,1.57,1283,54.03,32.5,57.98,8.39,77.45,11.33,39.2536,65.78237
"250250700007000130100",5419,2174,31.78,3.31,6.87,16.1,59.36,50.56,5.66,2.67,.92,3.77,.6,4.55,6.62,1.01,2.12,9.8,13.39,12.24,17.3,6.72,12.65,71818,2.575505,98.76,2174,78.89,21.11,0,406200,0,0,0,3.92,34.64,22.22,26.36,12.85,1379,44.67,25,42.74,18.69,85.36,12.99,23.21461,53.62613
"250250700007000130200",5294,1939,25.01,5.04,7.08,15.45,52.59,46.23,2.27,2.63,1.55,3.3,.57,3.3,3.4,3.3,3.66,3.46,15.88,17.64,14.49,9.7,14.86,84356,2.994484,98.5,1990,69.88,30.12,2.56,487800,0,0,0,7.29,20.22,25.32,44.63,2.55,1472,33.05,24.200001,33.14,26.18,86.07,16.1,33.86525,45.72498
"250250700007000130300",5003,1728,32.06,2.32,13.58,16.05,62.66,60.52,2.37,1.33,2.26,5.96,3.88,.87,0,4.51,3.53,3.7,7,18.52,8.74,9.49,27.83,93229,1.29922,99.48,1825,83.33,16.67,5.32,487400,0,10.91,0,15.27,26.55,19.27,28,0,1224,33.33,27.1,32.06,30.11,84,11.65,19.84809,45.07296
"250250700007000130401",8210,3019,33.09,1.54,9.35,13.03,47.98,36.44,10.14,7.65,7.29,4.67,3.84,7.42,2.98,3.41,3.81,8.55,13.85,7.15,7.52,4.21,7.52,47484,12.09536,98.15,3158,38.99,61.01,4.4,341600,11.55,12.27,10.83,12.22,19.4,20.67,12.05,1,1040,58.25,32.5,31.37,20.69,82.1,6.5,31.07905,56.03513
"250250700007000130402",4882,2045,25.13,2.1,6.47,8.81,57.75,38.66,5.67,3.52,2.15,3.08,4.99,3.13,4.69,.78,.78,7.73,18.39,10.95,12.52,4.11,17.51,71798,2.662843,99.27,2183,73.11,26.89,6.32,355900,9.24,6.28,3.33,18.11,36.41,19.41,7.21,0,1089,25.27,22.299999,38.87,18.16,91.9,8.34,15.58787,39.79926
"250250700007000140102",4332,1395,32.83,1.21,7.44,11.69,34.01,23.62,4.37,4.44,9.82,8.39,1.58,2.08,5.52,2.01,3.94,7.03,9.1,14.27,14.27,5.09,8.099999,61150,3.889789,100,1554,69.53,30.47,10.23,364100,0,3.53,2.82,27.76,20.47,16.71,23.53,5.18,1194,64.23,45.900002,54.02,33.91,84.37,18.35,30.07849,56.67128
"250250700007000140103",3659,1219,38.8,3.49,9.17,2.66,31.53,26.37,7.88,6.4,1.31,.98,.49,2.63,8.29,5.5,4.76,10.42,8.45,18.62,10.66,4.35,9.27,64671,7.543045,100,1231,78.42,21.58,.97,339100,0,0,4.56,0,31.56,21.29,42.59,0,1413,54.37,34.400002,47.99,20,93.55,9.7,19.67751,39.68297
"250250700007000140104",5011,1791,32.1,2.15,7.44,8.48,34.07,21.97,16.42,5.97,7.26,4.52,5.58,5.86,1.17,5.86,3.57,11.28,7.37,7.98,10.05,1.9,5.19,43395,18.89842,95.37,1999,37.19,62.81,10.41,349200,25,10.55,16.73,12.36,14,12.09,8.18,1.09,787,45.69,28.700001,63.29,23.08,89.33,.82,20.60394,56.86113
"250250700007000140201",2481,904,32.96,0,14.08,11.23,29.47,26.52,0,1.22,4.98,4.65,2.88,10.51,.44,7.52,4.65,14.05,8.19,18.58,8.19,1.99,12.17,58947,3.627569,97.01,977,51.66,48.34,7.47,361000,0,7.09,3.43,16.7,56.06,16.7,0,0,1102,32.96,27,59.47,28.74,88.29,7.9,17.29141,54.85691
"250250700007000140202",5746,1880,34.15,1.4,8.49,7.6,43.06,34.67,7.23,6.91,.96,6.81,6.91,1.76,3.72,4.04,2.71,8.99,10.9,9.57,13.62,3.78,12.07,59951,8.521615,97.13,2037,61.76,38.24,7.71,369700,12.66,9.7,9.14,7.88,22.22,9.7,19.41,9.28,1119,57.99,40.599998,45.42,3.27,93.75,10.96,14.21455,46.02384
"250250700007000140300",6692,2175,30.21,1.68,6.98,10.67,24.38,18.84,11.45,12,6.21,3.68,5.43,10.16,2.25,4.37,1.2,8.46,9.06,7.4,6.71,1.75,9.89,38482,15.33008,95.03,2373,36.92,63.08,8.34,370100,12.68,12.9,4.94,9.43,7.52,27.04,24.47,1.03,1274,55.98,37.200001,48.23,20.44,84.1,4.47,28.51741,56.05798
"250250700007000140400",7498,2439,38.7,.85,11.99,7.53,26.64,22.53,5.21,4.72,5.29,3.4,2.38,3.69,4.51,5.7,10,10.78,10.09,14.84,9.02,3.24,7.13,53505,7.479261,95.94,2641,69.33,30.67,7.65,355300,5.67,9.31,0,25.78,26.32,14.71,18.22,0,1088,57.22,33.099998,55.17,23.45,89.68,7.42,21.48573,50.08002
"250250700007000150100",476,0,,0,9.7,36.36,9.7,.84,,,,,,,,,,,,,,,,,81.5126,,0,,,,,,,,,,,,,,,,,,31.09,,,
"250250700007000170700",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250250700007000170800",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250250700007000180100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250250700007000180500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250251320513205050100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250251320513205050900",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250251320513205160100",7794,2109,53.53,.75,3.21,14.06,17.6,10.61,8.49,6.73,4.93,6.78,8.01,8.44,3.37,8.63,5.17,6.35,7.4,14.98,6.4,0,4.32,41173,23.62746,89.57,2243,32.34,67.66,5.97,355500,5.12,5.12,6.49,12.62,42.97,12.47,15.21,0,1120,51.78,33.5,73.76,53.46,78.61,7.02,47.62533,74.20844
"250251320513205160200",3521,1203,49.13,4.14,6.96,22.81,14.61,6.37,12.39,12.64,5.82,5.4,10.14,10.47,7.07,2.66,5.15,14.21,7.07,6.15,.83,0,0,31359,29.56546,89.78,1330,15.63,84.37,9.55,209400,12.66,5.08,14.16,14.16,29.11,19.34,5.48,0,1034,69.36,37.599998,87.23,,64.1,4.63,51.37745,84.40784
"250251320513205160300",2506,1435,9.27,1.7,20.32,14.97,44.99,38.68,13.66,6.41,9.41,4.11,11.43,4.81,.14,.77,3.48,5.51,7.6,13.31,.7,6.06,12.61,40114,15.40303,96.45,1512,48.15,51.85,5.09,336900,19.35,21.8,10.08,22.75,12.81,8.04,3.81,1.36,740,58.74,32.900002,34.35,28.66,88.93,5.83,33.79888,55.22746
"250251320513205160400",2937,855,47.37,1.11,3.39,16.45,4.5,3.51,17.89,13.68,5.38,8.19,7.72,0,5.85,1.99,0,25.5,8.54,.7,4.56,0,0,26789,37.65747,95.32,1046,20.35,79.65,18.26,330300,18.55,21.87,7.24,11.16,12.07,7.54,21.57,0,916,68.58,35.200001,80.71,79.41,83.08,1.43,29.8604,75.48519
"250251320513205160500",9834,3460,36.97,3.04,7.8,13.93,20.93,13.55,13.96,8.12,3.79,7.46,7.51,3.12,5.58,7.43,3.03,7.49,14.45,12.17,2.6,2.77,.52,40234,19.24883,96.97,3877,33.9,66.1,10.76,330200,14.5,13.25,17.41,18.4,15.53,5.15,12.35,3.4,858,53.39,31.700001,52.11,50.58,83.39,5.45,34.15701,71.49685
"250251320513205160600",9574,3111,37.38,.6,7.08,7.78,24.64,16.67,16.1,7.33,5.5,3.28,8.36,2.31,2.89,4.31,3.21,5.21,14.79,12.89,8.78,2.41,2.63,44941,24.8808,95.5,3340,43.59,56.41,6.86,337700,12.58,4.41,10.38,14.73,25.28,15.98,14.01,2.62,1078,54.42,34.200001,69.78,54,79.24,10.36,38.37771,68.07101
"250251320513205170100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250255658556585051000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250255658556585051100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250255658556585160600",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250255658556585170100",6925,2565,33.57,.92,5.16,13.5,24.37,23.42,6.71,7.49,9.12,4.09,3.94,4.48,2.73,4.09,8.73,12.05,12.05,11.58,9.43,1.4,2.11,49014,13.33237,94.74,2625,53.68,46.32,2.29,349300,2.08,16.54,2.65,12.76,24.2,11.63,16.45,13.71,1165,65.49001,38.200001,57.92,30.47,79.15,6.44,24.36101,56.36101
"250255658556585170200",5174,1591,35.51,2.51,12.74,7,22.69,11.57,10.75,8.05,5.97,3.08,3.33,2.39,8.42,1.13,9.24,9.05,10.37,5.15,7.54,7.67,7.86,49335,19.80667,95.85,1675,54.56,45.44,5.01,418100,17.68,23.33,13.62,24.64,8.7,5.94,6.09,0,685,43.99,29.299999,52.25,44.13,87.7,10.48,19.03728,56.22411
"250255658556585170300",8445,2619,33.98,3.23,7.95,6.93,25.03,17.32,4.2,4.51,3.02,2.86,5.73,4.01,1.49,9.81,3.28,10.42,12.33,17.56,11.99,5.92,2.86,61215,4.204642,99.24,2867,59.53,40.47,8.65,366600,0,6.92,8.25,14.97,19.76,13.34,18.23,18.53,1252,40.47,27.1,57.81,40.37,93.28,8.94,26.37901,53.54253
"250255658556585170400",5004,2025,28.59,3.98,2.19,12.76,22.02,17.1,11.06,7.16,2.72,9.28,3.6,4,9.88,7.01,2.96,4.64,11.56,15.16,7.8,3.16,0,41453,7.795861,95.6,2134,48.35,51.65,5.11,284200,8.19,10.95,11.34,12.52,38.76,11.34,3.35,3.55,1045,56.59,33,65.1,35.04,89.72,4.22,26.3789,54.65628
"250255658556585170500",6763,2696,26.67,1.76,11.56,10.56,34.32,23.42,11.87,5.82,7.2,7.16,5.34,4.75,8.35,2.26,4.3,8.79,5.08,12.76,5.68,4.49,6.15,39793,10.87053,96.11,3125,52.93,47.07,13.73,312200,0,15.59,8.76,8.04,23.79,16.16,27.01,.64,1185,78.09,50,51.65,35.38,74.27,12.52,34.25994,64.67544
"250255658556585170600",5093,1788,28.19,.44,14.43,8.08,26.08,17.79,3.08,6.04,9.79,5.15,9,6.6,4.7,5.82,5.43,5.43,15.6,5.48,8.56,3.64,5.71,44712,12.05576,97.32,1859,54.87,45.13,3.82,344700,1.51,8.69,7.18,34.26,23.05,17.63,7.68,0,993,58.99,36.799999,52.57,28.14,87.63,4.48,27.25309,56.86236
"250255658556585170700",8118,2670,31.46,.18,8.44,9.68,17.41,18.94,8.46,3.41,7.6,4.34,7.94,6.74,5.21,5.47,3.33,7.79,9.48,16.33,8.84,3.75,1.31,47200,15.53049,94.53,3019,32.92,67.08,11.56,326300,3.99,11.75,12.15,15.17,26.75,16.83,10.95,2.4,1065,46.29,28.9,57.94,37.19,77.25,7.21,34.89776,63.7965
"250255658556585170800",5033,1835,32.7,2.86,4.27,16.08,28.35,24.77,7.9,1.2,3.11,8.94,4.25,2.56,5.5,4.47,5.56,9.65,8.12,21.8,7.9,6.59,2.45,58792,5.980528,96.84,2017,48.5,51.5,9.02,353900,5.71,6.77,7.94,23.49,36.19,14.07,5.19,.63,1042,39.89,27.5,54.5,28.62,88.03,8.84,20.7431,48.34095
"250255658556585180100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250258093080965051200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250258093080965150100",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250258093080965170800",0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"250258093080965180100",4827,2176,24.08,.45,9.87,12.99,42.44,27.75,10.66,7.08,2.3,3.22,4.14,3.72,2.94,11.95,2.02,13.83,5.42,11.99,2.34,8.73,9.66,50827,13.17589,98.71,2218,50.23,49.77,1.89,324100,8.59,21.79,1.11,9.88,15.97,15.6,22.44,4.62,1135,65.93,36.400002,40.17,11.83,86.68,11.73,33.37477,61.05241
"250258093080965180200",4137,1495,32.31,2.45,10.13,9.94,38.93,28.18,2.88,2.14,5.55,5.55,6.22,6.35,5.62,1.94,4.68,4.68,9.63,10.23,12.31,12.24,9.97,65486,5.644769,98.6,1547,60.27,39.73,3.36,423800,0,3.7,9.52,13.76,35.8,13.4,16.75,7.05,1161,50.17,33.200001,38.86,37.2,89.32,3.55,12.61784,41.69688
"250258093080965180300",3139,1053,36.18,8.02,8.08,7.96,32.92,37.67,6.93,3.8,3.13,1.99,5.32,2.18,.66,1.42,2.75,1.33,19.75,10.07,10.83,8.17,21.65,75750,10.54476,99.81,1141,71.51,28.49,7.71,489600,0,3.37,6.37,6.37,32.58,14.23,28.46,8.61,1273,50.67,47.200001,42.33,25.94,92.75,10.48,15.70564,33.09971
"250258093080965180400",2041,709,32.86,2.69,6.96,16.53,27.21,16.99,3.24,5.36,0,1.13,2.4,3.53,2.12,4.23,2.82,11.57,12.13,9.59,14.25,12.55,15.09,76250,4.409603,97.46,738,71.93,28.07,3.93,416900,4.02,0,4.52,3.52,14.57,68.34,5.03,0,1335,44.22,28.700001,31.44,18.44,87.3,9.11,16.56051,43.21411
"250258093080965180500",4461,1731,26.11,2.9,13.78,13.45,39.71,40,5.55,6.41,2.43,3.58,2.95,.23,4.1,4.22,3.7,8.67,11.44,24.9,8.09,10.57,3.18,68006,10.7375,99.08,1885,59.91,40.09,8.17,397600,0,10.74,3,9.32,33.65,15.64,21.17,6.48,1200,48.27,35,48.75,18.72,82.81,5.44,21.23084,48.66163
