tractid10,totalpop,households,pcthhchild,pctind_info,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_200K,pctinc_200K_more,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres_2010,pctincomerent_30_more,medhhincome,medianvalue,medianrent,medianpctincomerent
"25017300100",3066,1066,28.9,.99,2.98,8.93,39.55,27.68,2.63,1.97,2.25,3.19,5.53,4.13,3.38,2.25,6.29,6.66,11.35,17.26,13.6,5.72,12.95,.84,3.522505,3.94,1157,95.59,4.41,7.87,0,0,36.36,0,11.36,38.64,13.64,0,32.48,5.69,92.39,4.500978,48.94,75435,261600,1265,30.299999
"25017301101",3971,1540,59.34,2.34,3.87,25.67,74.83,54.79,17.72,4.3,5.46,2.98,4.93,8.57,9.22,9.07,2.89,20.35,31.8,34.61,22.79,7.18,13.04,5.13,14.45905,0,1590,148.36,51.64,4.45,27.65,0,75.4,33.62,19.81,12.83,30.7,0,75.51,2.38,182.19,8.998585,63.9,67860,247600,848.5,26.05
"25017301102",5010,1734,34.21,1.95,3.54,9.98,44.59,32.38,3.11,.75,1.04,1.61,3.86,3.69,1.04,1.56,1.04,4.15,16.96,17.3,13.44,10.5,17.7,2.25,4.080816,1.79,1856,90.25,9.75,6.57,0,7.1,3.87,41.94,14.19,14.84,12.26,5.81,24.6,2.88,90.53,5.688623,35.5,90213,275300,980,24.200001
"25017310100",4773,2462,20.11,6.58,5.17,19.48,47.28,34.74,11.9,11.49,3.45,7.84,4.67,7.68,6.86,5.85,3.98,3.53,11.13,9.3,3.41,3.66,5.24,0,27.62868,7.88,2902,24.45,75.55,15.16,11.34,11.4,11.13,29.35,18.71,8.39,6.18,3.49,24.09,0,75.38,23.38837,61.99,37433,172500,906,33.400002
"25017310200",6604,2298,28.86,.84,4.55,11.05,31.06,19.15,3.83,3.79,2.61,2.52,2.52,2.18,2.92,5.74,4.4,13.75,12.18,20.54,10.66,4.35,8.01,0,5.728441,1.13,2372,67.36,32.64,3.12,0,4.83,24.03,24.03,27.76,10.08,9.25,0,30.36,2.84,79.33,4.529941,33.06,67667,231600,954,22.700001
"25017310300",6458,2324,32.58,.45,4.61,8.61,24.27,17.58,10.41,6.97,5.94,6.93,6.76,4.13,4,3.31,2.24,9.47,7.49,16.09,8.82,2.02,4.52,.9,22.37315,7.83,2525,49.7,50.3,7.96,10.56,3.35,16.11,12.59,32.66,8.19,11.88,4.67,20.26,10.13,82.2,9.195224,60.99,49231,199000,1057,40.5
"25017310400",2862,1012,30.92,3.38,3.62,7.86,15.88,6.76,9.29,4.15,6.82,6.03,4.84,6.13,5.34,1.58,9.98,14.13,7.51,7.81,5.14,1.88,4.74,4.64,25.04372,13.14,1205,48.72,51.28,16.02,3.34,26.92,19.84,6.48,15.13,17.68,10.61,0,32.05,2.43,84.23,24.84277,61.08,47614,166400,799,34.400002
"25017310500",3347,1190,27.31,1.1,3.65,5.19,37.85,16.84,6.64,2.77,6.39,6.47,11.18,1.68,4.79,1.93,3.03,7.23,17.39,15.97,4.12,5.04,4.29,1.09,19.64169,3.45,1304,51.68,48.32,8.74,0,4.06,21.73,13.43,45.41,12.72,2.65,0,24.07,13.17,80.64,14.66841,51.13,55185,216800,1059,32.700001
"25017310601",5898,2166,29.37,2.35,4.66,7.74,35.68,29.25,5.54,9.33,3.65,6.19,2.22,2.91,4.57,6.14,1.52,9.14,15.42,5.31,13.99,6.33,3.55,4.2,7.854163,.83,2223,65.14,34.86,2.56,34.59,19.32,4.86,8.11,16.76,8.24,8.11,0,37.63,2.76,91.15,3.904831,40.53,59301,248400,566,28.700001
"25017310602",5545,2274,26.93,2.05,6.6,11.36,39.3,27.13,4.79,1.36,4.4,7.39,5.15,3.08,2.64,5.72,3.03,5.1,12.8,18.51,9.5,6.46,8.71,1.36,5.574136,.62,2530,67.11,32.89,10.12,1.96,14.87,6.03,27.63,22.02,17.95,9.54,0,31.85,4.59,87.94,8.320895,43.99,67019,227300,997,24.700001
"25017310700",5023,1517,33.55,.93,2.68,9.66,24.1,12.57,9.69,9.89,4.68,7.78,6.92,6.06,3.49,4.15,2.9,6.39,16.22,14.83,2.64,2.31,2.04,0,27.51997,8.64,1653,29.2,70.8,8.23,9.31,20.3,10.61,23.09,17.5,12.94,6.24,0,32.05,9.48,80.34,8.238636,41.72,41308,223000,880,28.200001
"25017311100",2232,822,28.32,4.12,5.2,6.58,22.77,14.16,5.84,9.98,4.87,8.15,9,13.14,0,1.82,6.2,16.55,12.9,7.66,2.07,1.22,0,.61,33.42294,8.27,929,18,82,11.52,6.3,2.7,11.99,9.45,34.93,28.94,5.7,0,30.41,0,66.3,24.8534,55.94,34500,198100,1140,34.5
"25017311200",2524,970,32.65,3.53,1.09,7.89,18.22,10.49,11.96,13.3,9.79,3.61,7.11,3.61,1.34,9.07,3.51,11.86,7.73,6.8,7.42,0,1.86,1.03,16.14439,6.49,1152,29.38,70.62,15.8,1.37,36.07,28.31,10.96,16.89,5.18,1.22,0,33.33,2.81,79.67,16.28368,56.93,36154,195400,663,35.200001
"25017311300",3265,1341,20.7,7.12,2.98,9.34,40.1,24.44,.45,6.41,8.58,3.95,5.07,5.89,6.19,9.47,4.1,7.16,15.96,16.33,4.92,4.62,.89,0,16.54135,5.22,1475,40.49,59.51,9.08,3.15,1.64,12.99,48.8,18.92,13.62,.88,0,32.41,12.15,82.79,12.42395,44.36,49837,239500,917,27.5
"25017311400",6456,2343,27.82,2.32,3.08,5.85,27.22,19.39,4.78,5.21,7.08,8.58,5.25,5.25,4.78,1.84,7.55,6.02,9.82,17.8,11.18,3.67,0,1.2,14.63491,3.76,2600,37.35,62.65,9.88,.75,4.77,5.31,38.62,34.54,4.22,11.78,0,43.54,4.11,75.95,25.27834,50.75,49677,259000,1004,30.9
"25017311500",3349,1077,28.78,.19,8.22,20.4,21.91,24.05,5.76,5.66,7.71,3.53,9.1,4.83,6.31,7.43,1.76,12.26,8.17,14.21,2.51,1.76,7.52,1.49,18.19004,7.06,1162,57.2,42.8,7.31,0,5.69,7.06,17.77,42.14,13.44,10.71,3.19,42.21,9.25,90.97,16.74641,61.39,42391,272800,1116,40.400002
"25017311600",5200,1924,31.83,.74,2.19,9.98,45.51,35.37,6.44,5.67,3.74,4.94,1.14,.94,2.34,3.74,2.65,13.51,10.34,13.57,10.76,7.48,6.29,6.44,9.884615,3.17,2048,65.85,34.15,6.05,20,5.08,14.77,10,22.15,22.15,5.85,0,17.92,5.92,88.43,7.025987,15.22,66200,264000,1002,25.1
"25017311700",5160,1587,37.4,1.48,3.75,9.33,20.18,12.34,5.73,6.36,4.91,5.1,2.33,6.55,4.47,2.65,3.02,10.96,10.08,21.55,5.61,4.66,4.28,1.7,16.57598,8.25,1769,51.04,48.96,10.29,2.06,5.53,7.59,14.8,35.14,27.41,7.46,0,36.79,11.73,92.57,10.85271,47.49,56250,221700,1142,29.5
"25017311800",3450,1033,29.51,.53,3.26,8.42,17.45,11.8,11.23,9.29,7.36,4.36,5.13,2.61,5.52,8.81,3.29,12.88,9.39,8.71,6.49,1.36,0,3.58,23.03173,7.84,1127,32.53,67.47,8.34,7.56,14.97,21.51,12.21,22.53,17.88,3.34,0,40.77,5.06,84.28,9.781659,56.81,41336,245400,920,36.099998
"25017311900",2139,1082,21.97,3.71,2.99,8.13,27.28,14.94,19.41,17.1,9.24,5.45,2.96,4.99,2.68,9.89,.37,4.71,7.12,6.56,3.6,0,3.97,1.94,32.20816,9.8,1223,22.27,77.73,11.53,25.18,29.81,17.15,12.17,7.91,4.87,2.92,0,18.26,12.03,81.46,11.1379,36.15,23523,172600,578,27.700001
"25017312000",3103,939,31.87,0,3.58,8.43,16.55,9.98,7.88,9.27,4.15,2.88,6.28,4.9,5.11,3.94,2.88,10.86,16.4,18.74,2.24,2.66,.53,1.28,23.26781,6.39,1135,32.27,67.73,17.27,1.44,7.05,18.11,24.52,27.72,17.31,3.85,0,34.98,1.32,73.73,16.09158,51.41,50861,211000,988,30.6
"25017312100",2868,1068,32.64,1.89,2.47,7.81,20.54,18.14,13.11,3.75,3.84,6.55,2.62,3.46,6.27,9.27,6.46,7.96,11.24,10.21,11.61,.47,2.25,.94,19.37741,12.36,1274,28.75,71.25,16.17,13.98,10.12,19.04,14.65,21.44,9.19,11.58,0,46.91,2.28,88.18,13.96161,45.34,45484,216200,930,29
"25017312200",4894,1756,37.11,2.43,4.45,9.61,31.32,17.99,6.55,9.4,6.09,4.95,1.59,1.25,1.2,.97,5.13,10.93,13.95,16.8,9.11,5.58,6.49,0,10.19616,5.3,1896,63.61,36.39,7.38,0,7.67,7.2,32.39,38.03,6.89,6.26,1.56,34.2,6.8,86.16,5.131875,46.79,62917,214400,1018,24.9
"25017312300",5223,2095,27.49,1.56,5.25,12.77,29.83,22.33,5.97,3.05,1.29,5.54,5.35,4.92,3.2,2.2,5.39,16.13,13.79,14.8,6.83,6.3,4.39,.86,11.68679,2.34,2225,62.48,37.52,5.84,0,0,4.58,16.79,62.6,9.8,4.58,1.65,33.23,1.91,89.61,10.72334,45.68,58396,197800,1114,27.1
"25017312400",2374,964,34.2,3.05,4.71,8.77,19.11,13.99,11.1,12.66,6.95,4.36,1.04,4.46,14.94,4.05,2.39,16.49,10.48,9.02,.1,1.97,0,0,23.02772,7.57,1049,21.06,78.94,8.1,16.4,21.27,2.17,19.51,21.27,13.14,6.23,0,58.13,0,87.71,9.463456,47.18,38868,249000,938,29.9
"25017312501",4188,1672,31.83,4.84,2.18,16.6,42.35,39.35,2.51,3.95,2.45,2.75,3.23,4.19,5.44,6.28,2.27,5.86,9.69,16.63,9.87,10.94,9.45,4.49,6.260494,4.37,1816,72.07,27.93,7.93,0,4.93,2.14,35.33,26.55,14.35,16.7,0,23.4,7.47,95.79,6.721076,46.68,80081,307900,1072,28.9
"25017312502",3869,1595,28.66,5.43,7.75,11.06,39.13,46.71,8.4,4.7,3.76,2.57,3.51,4.2,4.45,2.13,3.57,7.34,6.02,12.92,9.97,6.83,8.78,10.85,6.59085,4.26,1803,72.41,27.59,11.54,6.14,21.82,19.32,20.23,29.55,0,2.95,0,25.02,3.46,87.26,11.37958,50.68,73859,315200,818,30.4
"25017313101",5572,1905,35.28,3.53,5.55,13.51,52.42,45.29,2.36,2.89,2.73,1.26,3.31,2.57,1.63,1.73,5.09,2.2,4.83,11.65,14.23,11.71,11.29,20.52,2.476669,.42,2006,89.76,10.24,5.03,21.54,13.33,13.85,0,16.41,15.9,7.18,11.79,20,2.34,93.34,4.272891,55.9,113113,378600,1020,31
"25017313102",5912,2150,32.71,.96,4.25,8.41,44.52,37.59,5.58,.65,1.26,6.23,2.23,4,1.49,2.51,5.12,4.05,11.77,8.56,14.14,8.79,14.6,9.02,7.374681,0,2186,81.53,18.47,1.65,4.46,17.83,11.15,15.92,32.8,4.78,4.14,8.92,24.47,4.39,93.62,3.694289,33.76,87500,345900,1005,28.700001
"25017314101",5953,2136,35.26,1.62,3.17,8.86,33.07,25.05,5.48,3.46,1.45,1.92,4.21,4.35,3.37,6.23,1.78,9.55,11.1,16.48,13.2,8.8,2.48,6.13,4.753906,2.53,2247,82.49,17.51,4.94,0,4.17,11.39,0,57.5,15.28,5.56,6.11,34.56,8.4,88.71,4.031581,54.01,70610,287200,1150,32.5
"25017314102",6993,2929,29.8,1.9,5.64,11.89,38.87,17.49,.96,3.79,8.13,2.25,6.42,5.8,2.9,3.41,1.43,5.5,14.61,14.82,14.71,9.59,5.33,.34,3.203203,2.19,3021,76.75,23.25,3.05,9.61,14.41,4.2,12.91,27.93,21.47,9.46,0,28.56,4.89,90.84,7.76824,31.13,70137,261500,1079,22
"25017314200",5234,1946,27.78,3.37,3.12,11.63,35.99,23.45,2.06,7.66,2.93,4.62,6.01,2.88,0,6.73,3.13,8.43,13.16,18.45,9.46,5.29,6.73,2.47,6.251214,1.44,2110,75.54,24.46,7.77,0,14.85,11.83,7.19,18.33,16.71,31.09,0,35.44,6.6,89.38,4.004599,40.13,68205,280900,1220,28.200001
"25017314301",8266,2982,30.17,1.35,4.64,13.56,39.74,29.72,2.31,2.62,2.58,2.85,3.92,2.08,4.29,2.65,2.28,9.22,15.19,16.03,13.88,6.04,8.75,5.3,4.101137,.64,3202,81.22,18.78,6.87,5.04,0,0,28.23,33.06,26.41,3.43,3.83,19.98,4.58,93.89,5.219182,42.15,75000,290100,1127,29.9
"25017314302",3127,968,36.17,1.58,7.68,15.36,49.46,33.4,0,1.45,1.03,2.79,1.24,.52,3.1,.72,3.41,2.58,5.99,22.73,11.57,11.05,17.46,14.36,4.32831,.72,968,92.67,7.33,0,0,0,0,0,21.31,32.79,45.9,0,23.3,.78,94.11,1.886792,57.74,108438,362300,1469,37.200001
"25017315100",5974,2092,32.99,5.79,8.74,14.04,43.3,39.67,2.06,1.34,2.96,0,1.05,2.82,1.05,1.96,1.2,7.7,10.09,16.54,12.91,10.66,15.54,12.14,1.67392,.91,2138,89.2,10.8,2.15,0,0,0,44.5,6.7,16.27,25.84,6.7,26.42,2.73,92.02,8.675263,21.68,102938,355000,1205,21.200001
"25017315200",7256,3063,25.87,4.65,3.2,14.17,40.97,35.35,.85,2.29,6.82,7.22,4.51,3.72,1.83,2.78,2.51,9.08,8.1,12.5,14.33,7.12,10.97,5.39,1.285492,1.24,3352,71.5,28.5,8.62,0,4.46,6.46,7.51,13.26,23.36,40.14,4.81,24.47,6.89,86.96,4.648862,51.21,77924,342600,1446,32.099998
"25017315401",3650,1482,25.26,3.23,9.7,14.46,48.14,28.94,1.69,10.46,5.94,5.47,1.69,2.09,3.37,5.8,2.02,4.18,5.26,21.52,13.97,6.34,7.83,2.36,6.046906,4.18,1482,78.95,21.05,0,5.8,42.32,6.48,2.73,2.73,18.43,17.06,4.44,38.21,9.15,90.57,4.434389,57.69,77273,296000,764,33.299999
"25017315402",2833,979,35.44,4.82,7.49,14.81,45.74,35.69,.72,0,1.74,1.53,4.7,.92,2.04,1.02,2.15,3.47,8.89,19.41,19.71,10.42,20.43,2.86,2.576774,.41,979,96.42,3.58,0,0,0,0,42.86,17.14,0,25.71,14.29,29.77,1.8,99.5,.8837045,40,104543,385300,1104,23.9
"25017315403",1511,503,35.27,2.15,5.2,13.11,39.88,29.02,0,2.98,1.59,1.59,0,3.18,1.79,2.39,2.19,4.77,8.35,18.69,6.56,8.55,33.4,3.98,2.117803,1.19,547,99.2,.8,8.04,0,0,0,0,0,100,0,0,16.43,5.41,99.73,1.058901,100,104327,340600,,50
"25017315500",7885,2646,36.31,3.55,5.97,10.91,38.06,27.79,2.38,.53,4.65,1.17,5.22,3.29,3.67,3.21,2.04,6.05,10.96,15.19,14.1,12.17,9.71,5.67,2.840837,3.29,2755,96.18,3.82,3.96,0,0,0,0,0,26.73,73.27,0,30.92,6.8,98.04,.8908119,100,84495,304900,1659,49.400002
"25017316101",5129,1662,33.32,1.86,4.46,12.92,37.56,31.96,0,1.02,2.17,0,.54,1.56,3.79,2.83,1.93,6.68,12.27,17.63,18.11,15.94,8,7.52,.1575423,.6,1671,93.8,6.2,.54,0,0,51.06,0,22.34,15.96,10.64,0,26.11,.96,92.89,3.15851,0,99682,351500,749,14.9
"25017316102",6769,2180,29.01,1.39,5.01,19.82,43.92,26.67,1.1,2.48,5.73,4.4,2.34,3.94,1.93,3.26,3.35,4.91,3.62,20.92,17.43,12.06,9.59,2.94,17.52976,2.2,2222,78.26,21.74,1.89,2.9,25.45,17.63,18.08,3.35,19.42,2.46,10.71,33.29,3.63,92.33,2.461584,48.31,91076,362300,835,30.299999
"25017316201",4099,1412,63.09,11.2,12.79,32.68,75.56001,68.73,0,1.59,5.98,3.36,5.79,2.43,.92,10.91,.67,20.74,9.76,21,46.98,21.39,31.81,16.69,6.884905,3.69,1423,179.29,20.71,.91,0,0,0,26.32,0,0,70,103.68,43.92,5.3,179.4,1.677755,26.32,110255.5,360850,1929,13.8
"25017316202",4370,1401,63.89,2.43,19.03,35.62,83.07,56.49,2.94,0,3.84,7.07,9.27,2.12,3.84,3.43,2.37,12.11,9.22,35.22,39.91,41.02,18.54,9.11,4.009312,3.49,1426,196.9,3.1,2,0,0,0,0,81.58,18.42,0,0,70.16,11.97,190.92,.8277289,81.58,112019,347900,1153,50
"25017316300",7617,3141,30.08,3.13,8.71,22.74,45.87,35.04,3.82,3.09,1.91,3.18,2.55,3.82,4.52,2.39,4.2,9.61,11.33,15.66,11.88,5.67,13.44,2.93,7.389686,1.24,3398,67.91,32.09,7.56,1.61,4.42,2.31,7.33,22.09,30.92,15.86,15.46,35.86,3.94,86.68,9.443131,32.35,74538,309600,1349,22.4
"25017316400",5957,1884,30.57,3.6,6.96,10.88,40.11,29.75,2.76,1.75,1.43,3.08,1.17,5.47,4.46,4.72,2.28,5.31,9.71,14.92,13.54,9.34,14.23,5.84,5.399408,1.7,1960,93.68,6.32,3.88,0,0,0,10.09,10.09,38.53,32.11,9.17,31.78,2.38,91.29,1.756657,73.11,88958,339300,1443,43.900002
"25017316500",6538,2253,29.34,4.21,6.61,11.36,36.17,24.65,3.15,.71,4.22,1.24,1.42,3.6,2.71,2.49,1.73,5.15,10.3,23.57,22.06,9.37,5.33,2.97,2.810488,1.69,2347,81.05,18.95,4.01,0,7,3.62,11.11,35.02,31.4,3.14,8.7,29.52,5.09,93.95,3.791096,40.05,89503,323000,1202,24.4
"25017317101",5639,2650,25.45,4.37,10.73,14.82,56.96,48.08,5.58,4.08,3.02,4.11,2.57,4.79,6.08,.64,5.02,5.09,7.36,11.25,11.51,8.15,12.19,8.57,3.688597,1.92,2860,80.04,19.96,7.34,21.6,0,5.25,20.43,18.48,19.46,8.56,6.23,25.04,7.59,94.2,4.291541,73.35,76692,313900,1037,42.200001
"25017317102",4221,1620,33.36,6.69,5.74,15.94,55.36,43.36,3.27,2.53,.68,3.46,3.21,.68,3.09,7.65,2.53,11.11,6.98,15,14.38,7.16,11.23,7.04,4.172662,.56,1620,77.35,22.65,0,0,8.5,5.38,0,36.26,42.21,2.55,5.1,24.18,5.11,88.06,8.307323,38.42,84750,337700,1249,27
"25017317103",4780,1725,29.46,2.55,5.64,19.08,53.15,51.53,2.43,2.26,1.22,1.86,2.49,1.16,1.51,2.26,3.07,2.78,5.74,11.77,12.46,11.3,20,17.68,2.426778,1.86,1744,98.32,1.68,1.09,0,0,0,0,0,82.76,0,17.24,19.63,5.37,97.44,3.664154,17.24,123542,373100,1401,23
"25017317201",2916,996,34.09,1.44,3.39,16.21,66.14,60.22,2.31,2.11,.5,2.41,2.11,2.91,.7,2.91,.8,3.31,7.43,8.53,11.95,14.96,18.07,18.98,2.297668,2.11,1019,98.9,1.1,2.26,0,0,0,0,0,0,0,100,17.16,6.19,92.92,3.703704,0,133095,381000,2001,
"25017317202",3535,1236,30.95,2.57,7.42,18.42,58.25,60.52,0,0,4.37,3.24,.81,2.35,4.77,2.27,2.27,4.94,4.05,11.49,14.08,11.41,18.61,15.37,.7072136,3.32,1251,98.06,1.94,1.2,0,0,0,0,41.18,0,58.82,0,20.54,7.92,95.21,.8203678,70.84,116458,425300,1575,50
"25017317203",4101,1569,32.02,5.63,4.9,22.69,62.65,45.91,4.4,3,3.12,3.06,4.21,4.02,4.65,2.23,2.17,5.93,5.29,14.15,13,14.09,11.85,4.84,3.180914,1.47,1614,81.9,18.1,2.79,17.33,5.78,5.05,18.41,20.94,0,9.75,22.74,24.59,6.93,95.1,2.33889,42.95,84960,316000,1041,28.200001
"25017317301",2850,1150,28.91,3.2,2.48,14.71,53.1,44.02,3.13,7.13,3.22,.87,5.48,4.7,.96,4.52,4.17,4.78,11.22,11.83,12.17,11.13,7.74,6.96,1.450814,.96,1173,67.48,32.52,1.96,0,0,0,18.98,17.38,26.2,27.54,9.89,18.94,10.95,83.75,14.85289,59.89,74583,323400,1380,42.400002
"25017317302",5889,2537,29.5,3.68,5.28,20.41,48.79,42.87,3.82,7.77,4.22,1.46,.99,3.43,1.38,5.24,4.65,7.41,6.42,14.7,12.69,9.11,13.56,3.15,10.30735,1.34,2537,83.92,16.08,0,16.91,33.82,3.43,3.92,31.37,4.17,3.43,2.94,31.05,5.82,91.27,2.718776,40.93,80934,284000,596,29.200001
"25017318100",6658,2219,38.33,4.92,6.66,22.12,63.22,61.38,1.62,0,1.4,3.2,3.61,1.67,4.33,2.12,1.58,3.65,6.49,15.14,12.39,7.17,16.9,18.75,1.610233,1.35,2479,95.94,4.06,10.49,0,0,0,0,22.06,16.18,61.76,0,23.44,4.32,97.68,1.036347,16.67,106172,390800,1595,20.5
"25017318200",3813,1354,36.45,2.85,1.73,17.17,60.34,52.96,4.14,2.29,1.62,.52,1.77,1.55,0,1.92,1.11,10.19,8.57,13.52,15.58,11.08,16.17,9.97,4.153522,2.44,1502,79.54,20.46,9.85,4.21,13.41,3.07,6.13,6.13,34.87,22.61,9.58,24.05,3.99,85.71,6.287819,35.38,105139,343900,1372,26.5
"25017318300",7709,2485,38.6,2.28,2.28,21.72,73.74001,74.31,0,.4,0,0,.56,1.53,0,1.69,.52,3.02,9.82,13.92,12.68,13.76,16.98,25.11,.2205215,.52,2502,97.87,2.13,.68,0,0,0,0,0,0,0,100,22.04,1.03,93.24,5.73579,43.4,141875,486300,2001,28.799999
"25017318400",3927,1320,33.74,1.71,3.99,23.29,64.68,65.49,2.35,.53,3.33,2.8,0,1.06,0,4.32,1.29,4.92,3.41,10.38,8.26,11.29,23.64,22.42,1.969422,2.42,1320,84.7,15.3,0,25.25,15.84,10.89,2.97,34.16,6.44,0,4.46,15.38,1.7,91.65,4.223892,37.13,143289,521000,791,24.700001
"25017320102",5022,1666,37.71,3.85,9.06,22.29,58.56,73.46,2.7,1.02,.78,1.08,.54,2.88,1.14,1.26,2.64,2.88,4.38,14.65,10.08,8.16,20.95,24.85,2.829813,1.8,1696,93.76,6.24,1.77,0,0,0,7.29,22.92,37.5,17.71,14.58,23.94,2.37,89.25,8.449581,25.96,140682,514600,1382,25.6
"25017320103",2730,999,67.31,8.41,20.03,32.61,109.39,111.08,11.84,4.22,18.61,7.92,8.18,6.22,2.9,5.01,0,10.43,11.56,17.72,23.47,22.1,13.39,36.42,8.995437,0,1019,151.05,48.95,5.01,23.81,105.22,0,29.25,8.84,0,12.24,20.63,62.67,25.71,187.68,12.80837,135.37,94328.5,498750,616.5,26.5
"25017320104",7230,2275,75.6,10.47,25.33,30.31,124.29,126.6,3.97,1.7,4.1,2.84,3.59,1.72,6.24,0,2.27,12.52,20.73,14.87,35.07,9.97,34.55,45.86,3.280822,1.15,2323,173.98,26.02,3.85,7.89,0,0,25.91,22.81,43.59,18.42,81.38,33.93,6.07,191.3,16.05076,92.78,120903.5,462700,1593.5,29.45
"25017321100",7559,2959,29.21,1.75,5.64,18.03,49.18,46.13,3.68,3.21,5.41,2.57,4.06,1.05,3.65,5.91,4.83,7.16,5.68,13.45,9.33,6.52,13.55,9.94,7.454739,.61,3163,68.74,31.26,6.45,0,7.9,13.88,24.83,26.52,11.74,1.81,13.32,28.86,9.1,90.2,8.122912,39.25,76086,345900,1032,27.6
"25017321200",5961,2788,29.09,2.93,4.51,18.8,33.16,38.56,6.17,4.2,1.65,4.77,7.53,4.77,5.92,5.06,4.2,7.14,10.72,11.94,8.32,8.25,5.13,4.23,7.270279,.9,2912,62.12,37.88,4.26,1.59,8.35,10.25,27.27,24.1,9.94,15.22,3.28,31.81,3.18,91.32,5.576146,43.09,57880,297800,1026,29.799999
"25017321300",7807,3192,27.18,2.85,4.27,18.93,32.06,28.87,4.73,8.71,4.45,3.29,10.06,2.63,4.82,4.61,3.51,7.36,9.37,9.34,9.99,7.93,4.51,4.7,12.23808,2.6,3512,42.32,57.68,9.11,1.77,20.6,18.11,12.92,28.88,10.49,6.63,.61,26.35,2.96,82.34,18.19594,47.2,53381,297900,941,29.5
"25017321400",3237,1286,26.6,4.91,6.7,16.66,46.67,50.79,.7,0,1.94,2.41,6.22,1.56,3.27,2.1,1.32,1.94,15.09,15.09,14.15,17.96,6.14,10.11,2.429789,.78,1340,74.57,25.43,4.03,0,0,0,6.45,0,12.58,70,10.97,26.17,6.47,86.22,9.318542,16.51,98654,329400,1721,21.200001
"25017321500",6488,2672,25.72,2.21,3.32,12.44,40.83,34.18,1.76,2.99,7.97,4.79,1.46,2.1,1.98,11.71,2.99,5.8,4.57,15.31,10.97,11.08,10.63,3.89,3.507109,.56,2872,54.98,45.02,6.96,0,3.98,10.49,31.74,25.23,14.74,6.33,7.5,26.89,5.11,84.59,5.704326,31.75,76623,315900,1038,25
"25017321600",7439,3021,27.34,3.6,10.52,12.91,52.07,40.66,5.63,3.64,3.71,.83,4.44,4.24,1.89,4.44,2.25,5.56,11.22,15.36,10.86,9.8,6.82,9.33,8.294126,.93,3181,66.04,33.96,5.03,6.54,1.31,4.02,12.98,43.36,26.16,4.33,1.31,27.47,3.31,87.3,4.341981,43.86,78732,321100,1145,28
"25017322100",4802,1754,59.67,2.96,8.96,36.62,107.61,92.2,2.64,6.53,7.77,3.21,3.7,1.19,4.09,7.27,5.26,10.8,21.6,28.22,36.21,23.58,21.87,16.09,8.094937,3.29,1840,186.53,13.47,9.36,0,0,22.22,0,57.45,45.83,16.67,57.83,57.15,8.29,194.69,2.002557,109.84,100457,391300,1310,31.2
"25017322200",3698,1597,52.02,5.07,13.17,42.25,98.56,89.01,5.25,6.32,3.86,9.48,11.28,13.43,15.18,6.69,.96,9.75,15.73,22.38,18.28,10.68,23.25,27.47,8.624938,1.5,1703,151.66,48.34,13.77,6.43,21.51,0,9.98,35.03,7.54,12.64,6.87,56.67,6.05,173.07,12.62262,71.61,83165,330500,1086,35.900002
"25017322300",5929,2598,26.13,4.96,7.64,17.4,40.5,27.49,5.97,8.12,3.19,3.54,1.08,4.58,5.35,6.43,4.77,5.31,13.97,12.59,9.74,5.81,4.93,4.62,6.442908,2.93,2681,62.12,37.88,3.1,14.02,15.64,4.42,4.64,22.11,17.26,19.74,2.16,22.61,5.27,92.5,4.445571,39.43,63025,271900,1127,27.5
"25017322400",4648,1854,31.95,1.25,5.01,15.67,133.01,31.21,4.36,4.69,4.31,5.94,6.92,101.96,3.11,5.94,2.51,4.74,7.03,17.82,13.73,7.79,6.27,2.89,9.483689,.65,1957,166.32,33.68,5.31,4.91,3.89,11.68,17.09,34.01,21.66,6.77,0,125.55,6.16,195.12,4.690877,40.45,71097,283400,1091,26.299999
"25017323100",6618,2331,34.75,2.75,9.43,17.82,61.25,64.56,2.7,.56,0,4.72,2.1,2.32,.77,2.4,3.13,5.19,7.21,13.3,8.19,8.92,18.62,19.86,2.05967,.43,2482,90.22,9.78,6.08,0,15.62,7.29,0,7.29,24.48,28.12,17.19,21.59,6.09,92.7,1.36405,26.32,112375,438600,1452,24.799999
"25017324101",4719,1708,66.46,4.05,8.95,37.55,104.37,114.71,9.39,5.76,6.66,7.35,2.04,8.26,1.28,8.2,3.06,8.4,9.45,19.51,34.04,11.72,34.72,30.14,11.45087,4.01,1856,181.57,18.43,15.83,16.36,45.45,0,0,0,16.36,12.12,9.7,58.6,10.33,180.89,12.0263,55.09,105033.5,432350,471,34.5
